NAME,ESSROUND,EDITION,PRODDATE,IDNO,CNTRY,RESCLQ,RESRELQ,RESBAB,RESUNDQ,PREINTF,PREWHP,PRESD,PREPPIL,PREOREL,PRENREL,PREDK,PRENAP,PRENA,RESSWCD,INTLNGA,INTNUM,INTAGEA,INTGNDR,INTAGE,INTNUM1
ESS9INTe03,9,3,18.12.2020,79300,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1435,73,1,NA,1435
ESS9INTe03,9,3,18.12.2020,79301,DK,2,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1146,70,1,NA,1146
ESS9INTe03,9,3,18.12.2020,79357,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,482,58,1,NA,482
ESS9INTe03,9,3,18.12.2020,79376,DK,2,1,5,4,2,0,0,0,0,0,0,1,0,1,DAN,1463,63,1,NA,1463
ESS9INTe03,9,3,18.12.2020,79460,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,156,65,1,NA,156
ESS9INTe03,9,3,18.12.2020,79520,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,491,73,1,NA,491
ESS9INTe03,9,3,18.12.2020,79533,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1837,73,1,NA,1837
ESS9INTe03,9,3,18.12.2020,79550,DK,3,2,5,4,2,0,0,0,0,0,0,1,0,1,DAN,94,58,1,NA,94
ESS9INTe03,9,3,18.12.2020,79596,DK,2,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,722,74,2,NA,722
ESS9INTe03,9,3,18.12.2020,79851,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,938,66,1,NA,938
ESS9INTe03,9,3,18.12.2020,79882,DK,2,1,5,4,2,0,0,0,0,0,0,1,0,1,DAN,1349,71,1,NA,1349
ESS9INTe03,9,3,18.12.2020,79975,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,398,78,1,NA,398
ESS9INTe03,9,3,18.12.2020,80016,DK,3,2,5,2,2,0,0,0,0,0,0,1,0,1,DAN,1793,77,1,NA,1793
ESS9INTe03,9,3,18.12.2020,80032,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1892,72,1,NA,1892
ESS9INTe03,9,3,18.12.2020,80037,DK,2,2,5,5,2,0,0,0,0,0,0,1,0,1,DAN,886,66,1,NA,886
ESS9INTe03,9,3,18.12.2020,80081,DK,2,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1657,68,1,NA,1657
ESS9INTe03,9,3,18.12.2020,80103,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,2,DAN,27,66,2,NA,27
ESS9INTe03,9,3,18.12.2020,80114,DK,2,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1813,67,1,NA,1813
ESS9INTe03,9,3,18.12.2020,80132,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1463,63,1,NA,1463
ESS9INTe03,9,3,18.12.2020,80149,DK,2,1,4,4,1,0,1,0,0,0,0,0,0,1,DAN,2516,79,2,NA,2516
ESS9INTe03,9,3,18.12.2020,80193,DK,2,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,506,58,1,NA,506
ESS9INTe03,9,3,18.12.2020,80200,DK,1,1,1,1,2,0,0,0,0,0,0,1,0,1,DAN,898,63,1,NA,898
ESS9INTe03,9,3,18.12.2020,80205,DK,2,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1793,77,1,NA,1793
ESS9INTe03,9,3,18.12.2020,80321,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,618,68,2,NA,618
ESS9INTe03,9,3,18.12.2020,80328,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1686,76,1,NA,1686
ESS9INTe03,9,3,18.12.2020,80377,DK,3,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1837,73,1,NA,1837
ESS9INTe03,9,3,18.12.2020,80397,DK,2,2,4,4,2,0,0,0,0,0,0,1,0,1,DAN,1463,63,1,NA,1463
ESS9INTe03,9,3,18.12.2020,80444,DK,2,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1837,73,1,NA,1837
ESS9INTe03,9,3,18.12.2020,80448,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1535,68,2,NA,1535
ESS9INTe03,9,3,18.12.2020,80527,DK,1,1,5,5,1,0,0,1,0,0,0,0,0,1,DAN,938,66,1,NA,938
ESS9INTe03,9,3,18.12.2020,80559,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,974,60,2,NA,974
ESS9INTe03,9,3,18.12.2020,80595,DK,3,2,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1146,70,1,NA,1146
ESS9INTe03,9,3,18.12.2020,80601,DK,2,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1655,79,1,NA,1655
ESS9INTe03,9,3,18.12.2020,80612,DK,5,1,5,4,2,0,0,0,0,0,0,1,0,2,DAN,71,74,1,NA,71
ESS9INTe03,9,3,18.12.2020,80674,DK,2,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1673,69,2,NA,1673
ESS9INTe03,9,3,18.12.2020,80806,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1683,67,1,NA,1683
ESS9INTe03,9,3,18.12.2020,80911,DK,3,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,924,72,2,NA,924
ESS9INTe03,9,3,18.12.2020,81022,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1146,70,1,NA,1146
ESS9INTe03,9,3,18.12.2020,81090,DK,3,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,618,68,2,NA,618
ESS9INTe03,9,3,18.12.2020,81161,DK,2,1,5,4,2,0,0,0,0,0,0,1,0,1,DAN,94,58,1,NA,94
ESS9INTe03,9,3,18.12.2020,81198,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,66,78,2,NA,66
ESS9INTe03,9,3,18.12.2020,81304,DK,1,5,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1369,77,1,NA,1369
ESS9INTe03,9,3,18.12.2020,81488,DK,8,3,4,4,2,0,0,0,0,0,0,1,0,1,DAN,2400,75,1,NA,2400
ESS9INTe03,9,3,18.12.2020,81599,DK,2,1,1,5,2,0,0,0,0,0,0,1,0,1,DAN,235,65,1,NA,235
ESS9INTe03,9,3,18.12.2020,81609,DK,2,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,460,69,1,NA,460
ESS9INTe03,9,3,18.12.2020,81636,DK,2,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1240,66,1,NA,1240
ESS9INTe03,9,3,18.12.2020,81734,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1813,67,1,NA,1813
ESS9INTe03,9,3,18.12.2020,81867,DK,3,1,5,5,2,0,0,0,0,0,0,1,0,3,DAN,71,74,1,NA,71
ESS9INTe03,9,3,18.12.2020,81874,DK,3,1,5,4,2,0,0,0,0,0,0,1,0,1,DAN,27,66,2,NA,27
ESS9INTe03,9,3,18.12.2020,82020,DK,2,2,5,5,2,0,0,0,0,0,0,1,0,1,DAN,163,70,2,NA,163
ESS9INTe03,9,3,18.12.2020,82073,DK,4,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,9,71,1,NA,9
ESS9INTe03,9,3,18.12.2020,82127,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,262,69,2,NA,262
ESS9INTe03,9,3,18.12.2020,82130,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,398,78,1,NA,398
ESS9INTe03,9,3,18.12.2020,82155,DK,2,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,262,69,2,NA,262
ESS9INTe03,9,3,18.12.2020,82157,DK,2,2,5,4,2,0,0,0,0,0,0,1,0,2,DAN,2406,83,1,NA,2406
ESS9INTe03,9,3,18.12.2020,82227,DK,2,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1532,69,1,NA,1532
ESS9INTe03,9,3,18.12.2020,82254,DK,2,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1793,77,1,NA,1793
ESS9INTe03,9,3,18.12.2020,82263,DK,3,3,4,4,2,0,0,0,0,0,0,1,0,2,DAN,1053,65,1,NA,1053
ESS9INTe03,9,3,18.12.2020,82352,DK,4,1,5,3,2,0,0,0,0,0,0,1,0,3,DAN,2353,64,1,NA,2353
ESS9INTe03,9,3,18.12.2020,82359,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1463,63,1,NA,1463
ESS9INTe03,9,3,18.12.2020,82483,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,2222,71,1,NA,2222
ESS9INTe03,9,3,18.12.2020,82683,DK,2,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1813,67,1,NA,1813
ESS9INTe03,9,3,18.12.2020,82701,DK,3,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,94,58,1,NA,94
ESS9INTe03,9,3,18.12.2020,82710,DK,3,2,5,5,2,0,0,0,0,0,0,1,0,2,DAN,2252,68,1,NA,2252
ESS9INTe03,9,3,18.12.2020,82733,DK,2,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1837,73,1,NA,1837
ESS9INTe03,9,3,18.12.2020,82755,DK,2,2,4,4,2,0,0,0,0,0,0,1,0,1,DAN,2406,83,1,NA,2406
ESS9INTe03,9,3,18.12.2020,82813,DK,2,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,898,63,1,NA,898
ESS9INTe03,9,3,18.12.2020,82832,DK,3,2,5,5,2,0,0,0,0,0,0,1,0,1,DAN,2400,75,1,NA,2400
ESS9INTe03,9,3,18.12.2020,82855,DK,2,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1837,73,1,NA,1837
ESS9INTe03,9,3,18.12.2020,82889,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1827,72,1,NA,1827
ESS9INTe03,9,3,18.12.2020,82898,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,14,69,1,NA,14
ESS9INTe03,9,3,18.12.2020,82901,DK,3,2,4,4,2,0,0,0,0,0,0,1,0,1,DAN,1354,74,2,NA,1354
ESS9INTe03,9,3,18.12.2020,82975,DK,2,2,5,5,2,0,0,0,0,0,0,1,0,1,DAN,2400,75,1,NA,2400
ESS9INTe03,9,3,18.12.2020,82985,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,35,78,1,NA,35
ESS9INTe03,9,3,18.12.2020,83000,DK,3,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,235,65,1,NA,235
ESS9INTe03,9,3,18.12.2020,83052,DK,3,2,4,4,2,0,0,0,0,0,0,1,0,1,DAN,898,63,1,NA,898
ESS9INTe03,9,3,18.12.2020,83084,DK,2,2,5,5,2,0,0,0,0,0,0,1,0,1,DAN,27,66,2,NA,27
ESS9INTe03,9,3,18.12.2020,83098,DK,2,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1657,68,1,NA,1657
ESS9INTe03,9,3,18.12.2020,83115,DK,2,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1226,72,2,NA,1226
ESS9INTe03,9,3,18.12.2020,83254,DK,3,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,235,65,1,NA,235
ESS9INTe03,9,3,18.12.2020,83279,DK,2,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1463,63,1,NA,1463
ESS9INTe03,9,3,18.12.2020,83346,DK,3,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1813,67,1,NA,1813
ESS9INTe03,9,3,18.12.2020,83385,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1813,67,1,NA,1813
ESS9INTe03,9,3,18.12.2020,83422,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,506,58,1,NA,506
ESS9INTe03,9,3,18.12.2020,83444,DK,2,1,1,5,2,0,0,0,0,0,0,1,0,1,DAN,1686,76,1,NA,1686
ESS9INTe03,9,3,18.12.2020,83476,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,101,77,1,NA,101
ESS9INTe03,9,3,18.12.2020,83616,DK,5,2,5,5,2,0,0,0,0,0,0,1,0,1,DAN,2066,68,1,NA,2066
ESS9INTe03,9,3,18.12.2020,83738,DK,2,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1997,70,2,NA,1997
ESS9INTe03,9,3,18.12.2020,83816,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,472,73,1,NA,472
ESS9INTe03,9,3,18.12.2020,83829,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,398,78,1,NA,398
ESS9INTe03,9,3,18.12.2020,83863,DK,2,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,666,81,2,NA,666
ESS9INTe03,9,3,18.12.2020,84015,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,818,66,1,NA,818
ESS9INTe03,9,3,18.12.2020,84044,DK,2,1,5,5,2,0,0,0,0,0,0,1,0,3,DAN,666,81,2,NA,172
ESS9INTe03,9,3,18.12.2020,84103,DK,2,3,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1827,72,1,NA,1827
ESS9INTe03,9,3,18.12.2020,84157,DK,2,2,4,4,2,0,0,0,0,0,0,1,0,1,DAN,1492,67,1,NA,1492
ESS9INTe03,9,3,18.12.2020,84167,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1892,72,1,NA,1892
ESS9INTe03,9,3,18.12.2020,84222,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1533,74,2,NA,1533
ESS9INTe03,9,3,18.12.2020,84234,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,460,69,1,NA,460
ESS9INTe03,9,3,18.12.2020,84238,DK,2,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,722,74,2,NA,722
ESS9INTe03,9,3,18.12.2020,84257,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1146,70,1,NA,1146
ESS9INTe03,9,3,18.12.2020,84314,DK,2,1,5,4,2,0,0,0,0,0,0,1,0,1,DAN,1049,66,2,NA,1049
ESS9INTe03,9,3,18.12.2020,84317,DK,2,2,5,5,2,0,0,0,0,0,0,1,0,1,DAN,886,66,1,NA,886
ESS9INTe03,9,3,18.12.2020,84320,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,506,58,1,NA,506
ESS9INTe03,9,3,18.12.2020,84435,DK,2,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1128,70,2,NA,1128
ESS9INTe03,9,3,18.12.2020,84437,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1354,74,2,NA,1354
ESS9INTe03,9,3,18.12.2020,84475,DK,2,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,2398,75,2,NA,2398
ESS9INTe03,9,3,18.12.2020,84500,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1290,75,2,NA,1290
ESS9INTe03,9,3,18.12.2020,84533,DK,4,4,4,3,1,1,0,0,0,0,0,0,0,3,DAN,1535,68,2,NA,1535
ESS9INTe03,9,3,18.12.2020,84771,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,548,63,1,NA,548
ESS9INTe03,9,3,18.12.2020,84926,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1053,65,1,NA,1053
ESS9INTe03,9,3,18.12.2020,84956,DK,2,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1354,74,2,NA,1354
ESS9INTe03,9,3,18.12.2020,84960,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,97,69,1,NA,97
ESS9INTe03,9,3,18.12.2020,84988,DK,3,2,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1240,66,1,NA,1240
ESS9INTe03,9,3,18.12.2020,85013,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,482,58,1,NA,482
ESS9INTe03,9,3,18.12.2020,85036,DK,4,1,5,4,2,0,0,0,0,0,0,1,0,3,DAN,71,74,1,NA,71
ESS9INTe03,9,3,18.12.2020,85258,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,235,65,1,NA,235
ESS9INTe03,9,3,18.12.2020,85318,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1532,69,1,NA,1532
ESS9INTe03,9,3,18.12.2020,85388,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,156,65,1,NA,156
ESS9INTe03,9,3,18.12.2020,85395,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,818,66,1,NA,818
ESS9INTe03,9,3,18.12.2020,85437,DK,1,2,5,5,2,0,0,0,0,0,0,1,0,1,DAN,66,78,2,NA,66
ESS9INTe03,9,3,18.12.2020,85521,DK,2,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1938,70,1,NA,1938
ESS9INTe03,9,3,18.12.2020,85576,DK,3,1,5,4,2,0,0,0,0,0,0,1,0,1,DAN,2272,75,2,NA,2272
ESS9INTe03,9,3,18.12.2020,85617,DK,5,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,35,78,1,NA,35
ESS9INTe03,9,3,18.12.2020,85622,DK,2,2,5,4,2,0,0,0,0,0,0,1,0,1,DAN,2272,75,2,NA,2272
ESS9INTe03,9,3,18.12.2020,85628,DK,2,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,680,71,2,NA,680
ESS9INTe03,9,3,18.12.2020,85684,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,55,62,1,NA,1729
ESS9INTe03,9,3,18.12.2020,85700,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1134,63,2,NA,1134
ESS9INTe03,9,3,18.12.2020,85801,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1053,65,1,NA,1053
ESS9INTe03,9,3,18.12.2020,85872,DK,3,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1673,69,2,NA,1673
ESS9INTe03,9,3,18.12.2020,85950,DK,2,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1673,69,2,NA,1673
ESS9INTe03,9,3,18.12.2020,86011,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,35,78,1,NA,35
ESS9INTe03,9,3,18.12.2020,86117,DK,2,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,974,60,2,NA,974
ESS9INTe03,9,3,18.12.2020,86165,DK,3,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,460,69,1,NA,460
ESS9INTe03,9,3,18.12.2020,86209,DK,3,2,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1997,70,2,NA,1997
ESS9INTe03,9,3,18.12.2020,86231,DK,2,1,5,5,1,1,0,0,0,0,0,0,0,1,DAN,235,65,1,NA,235
ESS9INTe03,9,3,18.12.2020,86249,DK,2,2,2,2,2,0,0,0,0,0,0,1,0,1,DAN,9,71,1,NA,9
ESS9INTe03,9,3,18.12.2020,86286,DK,3,5,3,4,2,0,0,0,0,0,0,1,0,1,DAN,118,65,2,NA,118
ESS9INTe03,9,3,18.12.2020,86317,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1686,76,1,NA,1686
ESS9INTe03,9,3,18.12.2020,86472,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,2400,75,1,NA,2400
ESS9INTe03,9,3,18.12.2020,86488,DK,2,1,5,5,1,0,1,0,0,0,0,0,0,1,DAN,1813,67,1,NA,1813
ESS9INTe03,9,3,18.12.2020,86592,DK,2,1,5,4,2,0,0,0,0,0,0,1,0,1,DAN,1532,69,1,NA,1532
ESS9INTe03,9,3,18.12.2020,86656,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1049,66,2,NA,1049
ESS9INTe03,9,3,18.12.2020,86669,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1492,67,1,NA,1492
ESS9INTe03,9,3,18.12.2020,86673,DK,3,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,460,69,1,NA,460
ESS9INTe03,9,3,18.12.2020,86765,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,156,65,1,NA,156
ESS9INTe03,9,3,18.12.2020,86776,DK,2,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,94,58,1,NA,94
ESS9INTe03,9,3,18.12.2020,86826,DK,2,1,5,4,2,0,0,0,0,0,0,1,0,1,DAN,2272,75,2,NA,2272
ESS9INTe03,9,3,18.12.2020,86882,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,101,77,1,NA,101
ESS9INTe03,9,3,18.12.2020,86976,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1793,77,1,NA,1793
ESS9INTe03,9,3,18.12.2020,87044,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1146,70,1,NA,1146
ESS9INTe03,9,3,18.12.2020,87087,DK,3,1,4,4,1,1,0,0,0,0,0,0,0,1,DAN,92,78,1,NA,92
ESS9INTe03,9,3,18.12.2020,87167,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1908,67,2,NA,1908
ESS9INTe03,9,3,18.12.2020,87225,DK,5,1,5,3,2,0,0,0,0,0,0,1,0,2,DAN,27,66,2,NA,27
ESS9INTe03,9,3,18.12.2020,87277,DK,5,5,4,3,2,0,0,0,0,0,0,1,0,3,DAN,680,71,2,NA,680
ESS9INTe03,9,3,18.12.2020,87331,DK,2,2,4,4,2,0,0,0,0,0,0,1,0,1,DAN,94,58,1,NA,94
ESS9INTe03,9,3,18.12.2020,87342,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1655,79,1,NA,1655
ESS9INTe03,9,3,18.12.2020,87420,DK,4,3,4,3,2,0,0,0,0,0,0,1,0,2,DAN,9,71,1,NA,9
ESS9INTe03,9,3,18.12.2020,87472,DK,3,5,3,2,2,0,0,0,0,0,0,1,0,3,DAN,1929,73,1,NA,1929
ESS9INTe03,9,3,18.12.2020,87477,DK,2,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1657,68,1,NA,1657
ESS9INTe03,9,3,18.12.2020,87503,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,482,58,1,NA,482
ESS9INTe03,9,3,18.12.2020,87527,DK,2,3,4,5,2,0,0,0,0,0,0,1,0,1,DAN,1146,70,1,NA,1146
ESS9INTe03,9,3,18.12.2020,87602,DK,3,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,818,66,1,NA,818
ESS9INTe03,9,3,18.12.2020,87627,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,722,74,2,NA,722
ESS9INTe03,9,3,18.12.2020,87794,DK,1,2,5,5,2,0,0,0,0,0,0,1,0,1,DAN,818,66,1,NA,818
ESS9INTe03,9,3,18.12.2020,87869,DK,2,1,5,4,2,0,0,0,0,0,0,1,0,1,DAN,924,72,2,NA,924
ESS9INTe03,9,3,18.12.2020,87918,DK,1,5,4,4,2,0,0,0,0,0,0,1,0,1,DAN,2516,79,2,NA,2516
ESS9INTe03,9,3,18.12.2020,87939,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1813,67,1,NA,1813
ESS9INTe03,9,3,18.12.2020,87960,DK,1,5,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1369,77,1,NA,1369
ESS9INTe03,9,3,18.12.2020,88037,DK,2,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,172,61,1,NA,172
ESS9INTe03,9,3,18.12.2020,88116,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,2353,64,1,NA,2353
ESS9INTe03,9,3,18.12.2020,88161,DK,1,1,1,1,2,0,0,0,0,0,0,1,0,1,DAN,1426,74,1,NA,1426
ESS9INTe03,9,3,18.12.2020,88167,DK,2,1,1,5,2,0,0,0,0,0,0,1,0,3,DAN,71,74,1,NA,71
ESS9INTe03,9,3,18.12.2020,88174,DK,3,1,5,4,2,0,0,0,0,0,0,1,0,1,DAN,27,66,2,NA,27
ESS9INTe03,9,3,18.12.2020,88210,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,2481,74,2,NA,2481
ESS9INTe03,9,3,18.12.2020,88285,DK,3,2,4,4,2,0,0,0,0,0,0,1,0,1,DAN,94,58,1,NA,94
ESS9INTe03,9,3,18.12.2020,88286,DK,2,2,5,5,2,0,0,0,0,0,0,1,0,1,DAN,924,72,2,NA,924
ESS9INTe03,9,3,18.12.2020,88292,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1827,72,1,NA,1827
ESS9INTe03,9,3,18.12.2020,88320,DK,5,9,1,5,2,0,0,0,0,0,0,1,0,1,DAN,2400,75,1,NA,2400
ESS9INTe03,9,3,18.12.2020,88357,DK,3,1,5,4,2,0,0,0,0,0,0,1,0,3,DAN,71,74,1,NA,71
ESS9INTe03,9,3,18.12.2020,88391,DK,2,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,2132,75,1,NA,2132
ESS9INTe03,9,3,18.12.2020,88399,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,97,69,1,NA,97
ESS9INTe03,9,3,18.12.2020,88410,DK,4,3,5,3,2,0,0,0,0,0,0,1,0,2,DAN,27,66,2,NA,27
ESS9INTe03,9,3,18.12.2020,88561,DK,3,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,35,78,1,NA,35
ESS9INTe03,9,3,18.12.2020,88664,DK,4,2,5,5,2,0,0,0,0,0,0,1,0,2,DAN,71,74,1,NA,71
ESS9INTe03,9,3,18.12.2020,88671,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,460,69,1,NA,460
ESS9INTe03,9,3,18.12.2020,88677,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1827,72,1,NA,1827
ESS9INTe03,9,3,18.12.2020,88812,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,924,72,2,NA,924
ESS9INTe03,9,3,18.12.2020,88946,DK,2,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,722,74,2,NA,722
ESS9INTe03,9,3,18.12.2020,88961,DK,2,1,5,4,2,0,0,0,0,0,0,1,0,1,DAN,554,72,2,NA,554
ESS9INTe03,9,3,18.12.2020,88978,DK,2,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,818,66,1,NA,818
ESS9INTe03,9,3,18.12.2020,89067,DK,2,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,9,71,1,NA,9
ESS9INTe03,9,3,18.12.2020,89079,DK,2,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1433,69,2,NA,1433
ESS9INTe03,9,3,18.12.2020,89084,DK,1,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1435,73,1,NA,1435
ESS9INTe03,9,3,18.12.2020,89227,DK,2,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,818,66,1,NA,818
ESS9INTe03,9,3,18.12.2020,89350,DK,2,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,886,66,1,NA,886
ESS9INTe03,9,3,18.12.2020,89359,DK,2,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1657,68,1,NA,1657
ESS9INTe03,9,3,18.12.2020,89536,DK,2,1,5,5,2,0,0,0,0,0,0,1,0,1,DAN,1532,69,1,NA,1532
